,Datetime,file,shortwave_incoming_radiation,shortwave_outgoing_radiation,net_radiation,air_temperature_1,air_temperature_1_max,air_temperature_1_min,air_temperature_cs500_air1,air_temperature_cs500_air2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_u1_max,wind_speed_2,wind_speed_u2_max,wind_from_direction_1,wind_from_direction_2,air_pressure,height_wind_sensor_1,height_wind_sensor_2,battery_voltage,air_temperature_2,snow_depth_1,snow_depth_2,sensible_heat_flux,latent_heat_flux,air_temperature_2m,relative_humidity_2m,wind_speed_10m,solar_zenith_angle,solar_azimuth_angle,surface_albedo,relative_humidity_1_cor,relative_humidity_2_cor,specific_humidity_1,specific_humidity_2,shortwave_incoming_radiation_max,shortwave_incoming_radiation_stdev,net_radiation_stdev,air_temperature_2_max,air_temperature_2_min,wind_speed_u1_stdev,wind_speed_u2_stdev,ref_temperature,snow_temperature_1,snow_temperature_2,snow_temperature_3,snow_temperature_4,snow_temperature_5,snow_temperature_6,snow_temperature_7,snow_temperature_8,snow_temperature_9,snow_temperature_10,incoming_uv_radiation,incoming_longwave_radiation,surface_temperature_1,surface_temperature_2,net_radiation_maximum,season,year,month,DayOfYear,DayOfCentury
21172,1999-10-23,KAR,13.31,11.77,-4.24,-21.27,,,-21.27,,99.23,,3.15,,3.46,,192.13,199.19,727.24,4.14,5.59,12.74,-21.27,0.45,0.42,4.97,,-21.5,,2.12,101.01,184.5,,122.27,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,296,729566
21197,1999-10-24,KAR,9.83,8.35,-6.53,-36.11,,,-35.71,,99.36,,7.81,,8.14,,179.79,206.53,724.61,4.16,5.61,12.89,-36.06,0.43,0.4,-3.78,,-36.04,,6.46,101.35,184.5,,141.14,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,297,729567
21211,1999-10-25,KAR,9.7,8.24,-4.86,-35.25,,,,,99.57,,3.17,,3.53,,152.87,159.89,723.57,4.16,5.62,12.79,-35.09,0.43,0.39,,,-35.01,,1.71,101.7,184.5,,140.5,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,298,729568
21231,1999-10-26,KAR,3.98,3.39,-4.41,-25.33,,,-25.29,,99.15,,2.16,,2.53,,96.95,79.99,719.82,4.16,5.62,12.62,-25.12,0.43,0.39,,,-25.08,,0.7,102.04,184.5,,126.97,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,299,729569
21248,1999-10-27,KAR,17.58,15.71,-8.85,-25.22,,,-25.16,,99.35,,9.64,,9.91,,48.2,49.43,708.36,4.16,5.63,12.71,-25.2,0.43,0.38,5.82,,-26.36,,8.57,102.38,184.5,,127.13,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,300,729570
21270,1999-10-28,KAR,9.43,8.06,-10.58,-33.51,,,-33.44,,99.2,,6.89,,7.09,,100.62,103.65,706.54,4.14,5.6,12.93,-33.39,0.45,0.41,-20.2,,-33.33,,6.09,102.71,184.5,,137.43,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,301,729571
21283,1999-10-29,KAR,10.29,8.78,-6.0,-29.68,,,-29.62,,98.99,,5.12,,5.33,,74.3,77.08,711.3,4.07,5.55,13.02,-29.54,0.52,0.46,-18.26,,-29.49,,4.3,103.05,184.5,,132.24,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,302,729572
21313,1999-10-30,KAR,9.22,7.83,-5.05,-36.13,,,-35.22,,99.04,,2.42,,2.59,,283.9,273.92,717.33,4.07,5.56,12.87,-35.54,0.52,0.45,,,-35.31,,1.73,103.38,184.5,,140.73,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,303,729573
21323,1999-10-31,KAR,5.8,4.93,-3.89,-36.14,,,-35.51,,99.07,,3.12,,3.26,,98.45,95.33,714.93,4.07,5.56,12.8,-35.85,0.52,0.45,,,-35.73,,2.48,103.7,184.5,,140.79,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,October,304,729574
21334,1999-11-01,KAR,9.03,7.36,-1.39,-27.56,,,-27.53,,98.99,,6.41,,6.59,,57.99,59.21,711.94,4.08,5.57,12.65,-27.51,0.5,0.44,-6.73,,-27.71,,5.68,104.03,184.5,,129.54,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,305,729575
21358,1999-11-02,KAR,7.97,6.81,-2.49,-22.16,,,-22.13,,99.38,,7.36,,7.57,,63.23,63.6,712.38,4.09,5.55,12.61,-22.14,0.5,0.46,2.39,,-22.15,,6.55,104.35,184.5,,123.34,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,306,729576
21379,1999-11-03,KAR,6.56,6.15,-5.87,-25.84,,,-25.83,,99.2,,5.48,,5.66,,64.29,64.6,711.97,4.07,5.53,12.61,-25.72,0.52,0.48,-11.16,,-25.67,,4.76,104.66,184.5,,127.68,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,307,729577
21388,1999-11-04,KAR,8.58,7.32,-7.68,-21.76,,,-21.74,,99.38,,9.4,,9.57,,20.92,22.23,710.22,4.08,5.53,12.61,-21.7,0.5,0.48,-9.98,,-21.67,,8.7,104.98,184.5,,122.86,,0.94,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,308,729578
21420,1999-11-05,KAR,5.9,5.38,-8.09,-27.26,,,-27.22,,98.96,,6.21,,6.33,,80.62,76.64,715.3,4.08,5.52,12.62,-27.23,0.51,0.49,-1.67,,-27.44,,5.71,105.28,184.5,,129.13,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,309,729579
21425,1999-11-06,KAR,3.43,3.04,-0.48,-23.86,,,-23.86,,99.19,,2.06,,2.22,,47.73,63.63,711.51,4.06,5.51,12.6,-23.47,0.52,0.5,,,-23.29,,1.41,105.59,184.5,,125.19,,0.79,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,310,729580
21455,1999-11-07,KAR,6.0,5.24,-6.68,-24.31,,,-24.28,,99.02,,5.82,,5.98,,52.92,52.28,708.66,4.05,5.51,12.61,-24.3,0.54,0.5,0.98,,-24.3,,5.18,105.89,184.5,,125.58,,0.79,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,311,729581
21471,1999-11-08,KAR,3.98,3.41,-10.36,-35.43,,,-35.35,,99.28,,6.93,,7.07,,280.73,285.14,720.38,4.05,5.5,12.75,-35.32,0.54,0.51,-9.59,,-35.27,,6.36,106.19,184.5,,140.11,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,312,729582
21479,1999-11-09,KAR,2.9,2.51,-2.04,-29.34,,,-29.27,,99.22,,3.88,,4.06,,254.09,239.74,730.99,4.02,5.46,12.64,-28.93,0.57,0.55,-19.74,,-28.77,,3.13,106.48,184.5,,132.52,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,313,729583
21503,1999-11-10,KAR,2.43,1.83,-0.1,-11.85,,,-11.92,,99.56,,3.88,,4.19,,173.47,148.82,734.98,4.01,5.46,12.59,-11.66,0.58,0.55,-25.16,,-11.48,,2.92,106.77,184.5,,111.91,,2.29,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,314,729584
21514,1999-11-11,KAR,2.13,1.56,-3.93,-10.36,,,-10.42,,99.88,,5.49,,5.89,,219.0,218.67,731.16,3.97,5.44,12.59,-10.41,0.62,0.57,,,-10.48,,4.23,107.05,184.5,,110.67,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,315,729585
21534,1999-11-12,KAR,4.58,3.93,-12.05,-26.95,,,-26.95,,99.93,,5.89,,6.14,,220.36,223.34,732.78,3.96,5.44,12.62,-26.79,0.63,0.57,-30.72,,-26.74,,4.86,107.33,184.5,,130.0,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,316,729586
21558,1999-11-13,KAR,1.65,1.38,0.12,-12.53,,,-12.61,,99.95,,6.7,,7.11,,162.02,160.42,729.48,3.94,5.39,12.59,-12.5,0.65,0.62,-17.92,,-12.47,,4.98,107.61,184.5,,113.53,,1.94,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,317,729587
21581,1999-11-14,KAR,1.73,1.44,-11.33,-24.69,,,-24.65,,99.87,,10.23,,11.11,,266.04,266.16,716.31,3.87,5.35,12.58,-24.63,0.72,0.66,,,-24.62,,,107.88,184.5,,127.67,,0.76,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,318,729588
21592,1999-11-15,KAR,1.44,1.17,-12.13,-29.26,,,-29.22,,99.81,,18.75,,19.4,,336.98,338.66,715.33,3.9,5.36,12.57,-29.22,0.69,0.65,-28.48,,-29.2,,16.67,108.14,184.5,,132.73,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,319,729589
21602,1999-11-16,KAR,1.41,1.16,-16.86,-31.45,,,-31.37,,99.61,,8.39,,8.55,,281.96,285.45,728.57,3.88,5.37,12.57,-31.31,0.71,0.64,-12.65,,-31.27,,8.06,108.4,184.5,,135.31,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,320,729590
21625,1999-11-17,KAR,1.39,1.18,0.38,-21.56,,,-21.55,,99.76,,1.78,,1.85,,283.76,199.68,731.71,3.86,5.36,12.58,-21.34,0.73,0.65,-16.01,,-21.29,,1.52,108.65,184.5,,123.22,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,321,729591
21655,1999-11-18,KAR,0.74,0.58,0.22,-10.15,,,-10.24,,99.93,,3.64,,3.8,,183.41,182.74,732.23,3.86,5.36,12.58,-10.13,0.73,0.65,-5.22,,-10.33,,3.42,108.9,184.5,,110.31,,2.42,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,322,729592
21668,1999-11-19,KAR,0.98,0.78,-0.39,-10.57,,,-10.65,,99.99,,7.29,,7.6,,171.6,172.54,719.58,3.87,5.33,12.57,-10.57,0.72,0.68,9.83,,-10.54,,6.81,109.14,184.5,,110.76,,2.44,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,323,729593
21685,1999-11-20,KAR,1.48,1.28,-6.49,-24.44,,,-24.43,,99.88,,8.48,,8.84,,253.57,105.6,706.49,3.83,5.27,12.57,-24.44,0.76,0.74,5.34,,-24.43,,6.93,109.38,184.5,,126.92,,0.83,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,324,729594
21706,1999-11-21,KAR,0.77,0.59,-13.53,-28.52,,,-28.47,,99.85,,13.55,,14.13,,157.97,170.69,702.33,3.86,5.32,12.56,-28.48,0.72,0.69,-14.47,,-28.56,,11.1,109.61,184.5,,131.87,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,325,729595
21710,1999-11-22,KAR,0.58,0.51,-12.92,-34.42,,,-34.33,,99.77,,8.26,,8.6,,17.33,191.39,705.9,3.86,5.3,12.56,-34.37,0.73,0.71,-3.96,,-34.35,,6.82,109.84,184.5,,139.44,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,326,729596
21729,1999-11-23,KAR,0.84,0.78,-9.21,-31.35,,,-31.29,,99.68,,9.24,,9.64,,33.68,209.36,709.05,3.88,5.32,12.55,-31.28,0.71,0.69,-21.64,,-31.26,,7.57,110.06,184.5,,135.31,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,327,729597
21763,1999-11-24,KAR,0.57,0.52,-6.87,-30.18,,,-30.13,,99.73,,6.27,,6.53,,37.82,211.24,717.46,3.78,5.24,12.55,-30.07,0.81,0.77,-16.69,,-30.05,,5.14,110.27,184.5,,133.84,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,328,729598
21779,1999-11-25,KAR,0.52,0.47,-1.23,-38.4,,,-37.83,,99.78,,4.03,,4.34,,,149.27,721.05,3.77,5.24,12.55,-38.16,0.82,0.77,-29.24,,-38.11,,2.71,110.48,184.5,,144.85,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,329,729599
21790,1999-11-26,KAR,0.4,0.34,-1.19,-42.19,,,,,100.0,,5.26,,5.48,,329.13,154.92,714.95,3.77,5.24,12.54,-42.1,0.82,0.77,-24.39,,-42.08,,4.3,110.68,184.5,,150.42,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,330,729600
21811,1999-11-27,KAR,0.35,0.3,-1.27,-44.82,,,,,100.0,,6.54,,6.82,,103.44,176.13,713.13,3.79,5.25,12.53,-44.76,0.8,0.76,-27.36,,-44.74,,5.35,110.87,184.5,,154.12,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,331,729601
21830,1999-11-28,KAR,0.38,0.32,-1.68,-45.09,,,,,100.0,,5.3,,5.52,,13.92,186.28,713.33,3.79,5.25,12.53,-44.98,0.8,0.76,-31.05,,-44.96,,4.33,111.06,184.5,,154.5,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,332,729602
21850,1999-11-29,KAR,0.22,0.18,-1.43,-47.26,,,,,100.0,,2.77,,2.89,,274.38,,710.15,3.79,5.25,12.52,-46.9,0.8,0.76,-9.75,,-46.82,,2.25,111.24,184.5,,157.59,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,333,729603
21863,1999-11-30,KAR,0.25,0.21,-1.31,-46.15,,,,,100.0,,5.64,,5.86,,299.0,158.32,705.84,3.8,5.25,12.52,-45.97,0.79,0.76,-29.83,,-45.93,,4.66,111.41,184.5,,156.01,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1999,November,334,729604
21886,1999-12-01,KAR,0.22,0.19,-2.14,-41.57,,,,,100.0,,7.18,,7.49,,29.3,193.45,708.89,3.8,5.26,12.52,-41.47,0.79,0.75,-39.39,,-41.45,,5.87,111.58,184.5,,149.55,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,335,729605
21904,1999-12-02,KAR,0.23,0.2,-2.14,-47.17,,,,,100.0,,5.98,,6.24,,241.44,166.57,714.32,3.81,5.26,12.51,-47.08,0.78,0.75,-28.71,,-47.16,,4.89,111.74,184.5,,157.46,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,336,729606
21923,1999-12-03,KAR,0.18,0.15,-1.71,-46.78,,,,,100.0,,8.14,,8.49,,316.42,161.17,718.97,3.81,5.26,12.5,-46.62,0.78,0.75,-65.5,,-46.58,,6.65,111.89,184.5,,156.91,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,337,729607
21931,1999-12-04,KAR,0.13,0.11,-1.34,-41.04,,,,,99.87,,7.02,,7.32,,337.05,151.66,720.94,3.81,5.26,12.5,-40.91,0.78,0.75,-37.87,,-40.88,,5.73,112.03,184.5,,148.65,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,338,729608
21946,1999-12-05,KAR,0.13,0.11,-1.23,-38.76,,,,,99.73,,5.83,,6.08,,283.25,157.8,717.64,3.81,5.26,12.49,-38.52,0.78,0.75,-25.48,,-38.46,,4.75,112.17,184.5,,145.27,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,339,729609
21976,1999-12-06,KAR,0.05,0.04,-0.19,-30.67,,,-30.6,,99.4,,4.5,,4.69,,138.5,177.83,712.24,3.81,5.25,12.49,-30.45,0.78,0.76,-17.14,,-30.39,,3.68,112.3,184.5,,134.02,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,340,729610
21983,1999-12-07,KAR,0.07,0.06,0.95,-30.8,,,-30.71,,99.43,,1.99,,2.08,,72.0,175.84,712.1,3.81,5.25,12.49,-30.39,0.78,0.76,,,-30.28,,1.63,112.42,184.5,,134.21,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,341,729611
22012,1999-12-08,KAR,0.07,0.06,-0.63,-32.12,,,-32.05,,99.43,,2.01,,2.1,,33.79,192.36,713.85,3.81,5.25,12.48,-31.88,0.78,0.76,-6.84,,-31.83,,1.63,112.54,184.5,,135.93,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,342,729612
22017,1999-12-09,KAR,0.07,0.06,-0.76,-33.15,,,-33.05,,99.43,,2.05,,2.14,,181.06,172.28,717.44,3.8,5.25,12.48,-33.04,0.79,0.76,2.58,,-33.21,,1.66,112.65,184.5,,137.33,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,343,729613
22040,1999-12-10,KAR,0.07,0.06,-1.03,-39.05,,,,,99.74,,2.4,,2.5,,318.92,148.12,714.95,3.81,5.26,12.47,-38.44,0.78,0.75,,,-38.13,,1.95,112.75,184.5,,145.77,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,344,729614
22067,1999-12-11,KAR,0.06,0.05,-1.6,-45.63,,,,,100.0,,4.58,,4.78,,239.53,160.22,712.22,3.81,5.26,12.46,-45.5,0.78,0.76,-20.83,,-45.41,,3.74,112.84,184.5,,155.27,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,345,729615
22080,1999-12-12,KAR,0.05,0.04,-1.98,-42.09,,,,,100.0,,7.63,,7.95,,78.38,,717.68,3.82,5.27,12.46,-41.99,0.77,0.74,-49.4,,-41.96,,6.23,112.92,184.5,,150.28,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,346,729616
22095,1999-12-13,KAR,0.05,0.04,-1.49,-40.73,,,,,99.86,,9.19,,9.57,,234.63,164.75,726.45,3.82,5.27,12.45,-40.66,0.77,0.74,-34.22,,-40.64,,7.58,113.0,184.5,,148.16,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,347,729617
22112,1999-12-14,KAR,0.0,0.0,-0.3,-34.95,,,-34.83,,99.3,,5.17,,5.41,,328.93,147.31,726.97,3.81,5.26,12.45,-34.85,0.78,0.75,-1.7,,-34.82,,4.13,113.07,184.5,,139.52,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,348,729618
22128,1999-12-15,KAR,0.04,0.04,-0.73,-34.59,,,-34.5,,99.3,,8.85,,9.23,,334.01,148.35,721.06,3.82,5.27,12.45,-34.5,0.77,0.74,-26.71,,-34.48,,7.23,113.13,184.5,,139.02,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,349,729619
22143,1999-12-16,KAR,0.04,0.04,-1.1,-39.03,,,,,99.55,,8.8,,9.17,,332.81,158.7,720.96,3.82,5.27,12.44,-38.95,0.77,0.74,-14.99,,-38.93,,7.18,113.18,184.5,,145.37,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,350,729620
22167,1999-12-17,KAR,0.03,0.03,-1.05,-36.89,,,-36.53,,99.34,,7.51,,7.88,,265.1,165.67,726.53,3.82,5.26,12.44,-36.73,0.77,0.75,-20.53,,-36.69,,5.91,113.22,184.5,,142.16,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,351,729621
22194,1999-12-18,KAR,0.05,0.04,0.49,-27.15,,,-27.09,,99.31,,5.08,,5.46,,,152.18,733.06,3.81,5.26,12.44,-26.91,0.78,0.75,-20.03,,-26.92,,3.49,113.26,184.5,,129.46,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,352,729622
22208,1999-12-19,KAR,0.15,0.13,-0.08,-30.75,,,-30.7,,99.45,,3.16,,3.54,,,,731.38,3.81,5.26,12.43,-30.14,0.78,0.75,,,-29.98,,1.55,113.28,184.5,,134.23,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,353,729623
22222,1999-12-20,KAR,0.06,0.05,1.64,-20.47,,,-20.47,,99.81,,3.32,,3.56,,,198.17,723.9,3.8,5.26,12.43,-20.34,0.79,0.75,-18.09,,-20.47,,2.51,113.3,184.5,,121.91,,1.08,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,354,729624
22235,1999-12-21,KAR,0.06,0.05,-2.35,-23.23,,,-23.2,,99.79,,4.74,,5.02,,,180.16,724.17,3.81,5.26,12.42,-23.2,0.78,0.75,-13.74,,-23.19,,3.55,113.31,184.5,,125.2,,0.84,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,355,729625
22267,1999-12-22,KAR,0.05,0.05,-3.83,-23.65,,,-23.62,,99.72,,6.27,,6.46,,82.49,181.82,718.97,3.81,5.26,12.42,-23.53,0.78,0.75,-15.99,,-23.42,,5.42,113.32,184.5,,125.6,,0.81,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,356,729626
22280,1999-12-23,KAR,0.07,0.07,-2.84,-27.73,,,-27.68,,99.53,,7.89,,8.22,,59.68,174.89,710.31,3.81,5.27,12.42,-27.61,0.78,0.74,-42.39,,-27.58,,6.45,113.31,184.5,,130.41,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,357,729627
22301,1999-12-24,KAR,0.07,0.07,0.09,-28.9,,,-28.85,,99.39,,8.71,,9.08,,15.72,183.92,703.44,3.82,5.27,12.42,-28.81,0.77,0.74,-33.83,,-28.79,,7.12,113.3,184.5,,131.71,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,358,729628
22305,1999-12-25,KAR,0.04,0.04,0.83,-24.76,,,-24.74,,99.64,,9.27,,9.49,,41.6,200.86,700.09,3.82,5.27,12.41,-24.67,0.77,0.74,-23.92,,-24.65,,8.32,113.27,184.5,,126.92,,0.77,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,359,729629
22326,1999-12-26,KAR,0.05,0.05,-2.03,-21.36,,,-21.34,,99.91,,9.74,,9.95,,52.03,216.21,701.66,3.81,5.27,12.41,-21.31,0.78,0.74,-15.46,,-21.33,,8.76,113.24,184.5,,123.03,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,360,729630
22349,1999-12-27,KAR,0.19,0.17,-2.91,-26.44,,,-26.4,,99.53,,5.44,,5.67,,19.18,187.08,708.46,3.81,5.27,12.41,-26.31,0.78,0.74,-30.29,,-26.27,,4.46,113.2,184.5,,128.8,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,361,729631
22373,1999-12-28,KAR,0.08,0.07,0.32,-31.43,,,-31.37,,99.46,,1.99,,2.18,,15.65,164.94,716.71,3.81,5.27,12.4,-31.0,0.78,0.74,-21.56,,-30.9,,1.18,113.16,184.5,,135.09,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,362,729632
22380,1999-12-29,KAR,0.1,0.09,0.74,-22.68,,,-22.66,,99.69,,4.29,,4.39,,63.41,223.83,715.13,3.81,5.27,12.4,-22.55,0.78,0.74,-12.23,,-22.61,,3.81,113.1,184.5,,124.37,,0.87,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,363,729633
22407,1999-12-30,KAR,0.06,0.05,-1.82,-21.56,,,-21.54,,99.86,,10.19,,10.47,,53.62,228.3,710.14,3.82,5.28,12.4,-21.53,0.77,0.73,-10.77,,-21.52,,8.97,113.04,184.5,,123.22,,0.96,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,364,729634
22422,1999-12-31,KAR,0.06,0.02,2.78,-23.07,,,-23.05,,99.79,,17.14,,17.44,,60.01,237.63,697.36,3.84,5.31,12.4,-23.03,0.75,0.7,-11.81,,-23.02,,15.68,112.97,184.5,,124.94,,0.85,,,,,,,,,,,,,,,,,,,,,,,,,Winter,1999,December,365,729635
22447,2000-01-01,KAR,0.09,0.08,-4.68,-28.79,,,-28.74,,99.41,,3.95,,4.27,,,226.05,697.71,3.82,5.28,12.39,-28.67,0.76,0.73,-31.54,,-28.64,,2.57,112.89,184.5,,131.61,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,1,729636
22452,2000-01-02,KAR,0.08,0.08,-1.59,-29.94,,,-29.89,,99.3,,7.36,,7.62,,44.63,220.36,703.19,3.82,5.29,12.39,-29.85,0.77,0.72,-25.6,,-29.83,,6.12,112.8,184.5,,132.95,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,2,729637
22467,2000-01-03,KAR,0.07,0.06,-1.3,-27.01,,,-26.98,,99.37,,7.02,,7.49,,52.56,227.05,706.88,3.82,5.29,12.39,-26.95,0.77,0.72,-33.2,,-26.93,,4.94,112.71,184.5,,129.3,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,3,729638
22488,2000-01-04,KAR,0.1,0.09,-1.54,-34.08,,,-33.23,,99.34,,5.98,,6.41,,,,709.89,3.83,5.28,12.38,-34.02,0.76,0.73,-13.17,,-34.0,,4.12,112.61,184.5,,138.45,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,4,729639
22515,2000-01-05,KAR,0.08,0.07,-0.7,-38.7,,,,,99.47,,5.07,,5.37,,,,711.37,3.83,5.28,12.38,-38.51,0.76,0.73,-49.21,,-38.47,,3.78,112.49,184.5,,144.79,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,5,729640
22520,2000-01-06,KAR,0.08,0.07,-0.83,-39.07,,,-38.78,,99.23,,6.34,,6.82,,13.72,,707.41,3.83,5.29,12.38,-38.87,0.76,0.72,-29.3,,-38.82,,5.09,112.38,184.5,,144.96,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,6,729641
22547,2000-01-07,KAR,0.11,0.09,-0.7,-35.67,,,-35.21,,99.09,,8.95,,9.2,,20.01,,699.5,3.84,5.29,12.37,-35.55,0.75,0.72,-15.15,,-35.52,,7.74,112.25,184.5,,140.18,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,7,729642
22564,2000-01-08,KAR,0.13,0.12,0.31,-29.05,,,-29.0,,99.07,,3.54,,3.83,,55.1,212.64,699.97,3.84,5.29,12.37,-28.96,0.75,0.72,-25.91,,-28.94,,2.3,112.12,184.5,,131.47,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,8,729643
22583,2000-01-09,KAR,0.08,0.07,-0.59,-31.86,,,-31.79,,99.13,,4.84,,5.06,,41.28,212.19,700.36,3.84,5.3,12.37,-31.7,0.75,0.71,-23.02,,-31.65,,3.74,111.98,184.5,,135.2,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,9,729644
22593,2000-01-10,KAR,0.15,0.11,-1.06,-23.75,,,-23.74,,99.3,,14.11,,14.62,,50.32,227.17,703.38,3.85,5.32,12.37,-23.69,0.74,0.69,-35.84,,-23.68,,,111.83,184.5,,125.19,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,10,729645
22611,2000-01-11,KAR,0.23,0.2,-4.61,-28.42,,,-28.36,,99.3,,6.29,,6.97,,50.31,,715.91,3.84,5.3,12.36,-28.35,0.75,0.71,-27.61,,-28.33,,3.71,111.67,184.5,,131.1,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,11,729646
22645,2000-01-12,KAR,0.27,0.24,-3.93,-36.28,,,-36.15,,99.24,,2.65,,2.86,,,,726.75,3.84,5.3,12.35,-35.89,0.75,0.71,-17.78,,-35.78,,1.77,111.51,184.5,,141.21,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2000,January,12,729647
